country,year,cereal_yield,fdi_perc_gdp,en_per_gdp,en_per_cap,co2_ttl,co2_per_cap,co2_per_gdp,pop_urb_aggl_perc,prot_area_perc,gdp,gni_per_cap,under_5_mort_rate,pop_growth_perc,pop,urb_pop_growth_perc,urb_pop
ARE,1997,5137.9,0.453880808,242.2088873,11789.29243,41646.119,15.94653068,327.6185978,28.38865681,0.305764345,51209479653,21010,14.6,5.413748691,2611610,5.260335212,2041234.376
ARG,1997,3307.4,3.127879133,153.4349122,1638.880144,134677.909,3.77091353,353.0397194,38.81671443,5.419820584,2.92859E+11,8140,21.2,1.205095418,35714929,1.5192788,31879145.63
ARM,1997,1365.8,3.168053675,307.6601542,589.9801457,3278.298,1.045763798,545.3401332,36.04360802,6.930758935,1639492424,560,39.1,-1.184376478,3134836,-1.548344123,2063349.055
AUS,1997,1953.7,1.743597031,202.8340363,5469.998434,333623.66,18.01715505,668.0975004,60.34260409,8.08919397,4.37674E+11,22090,6.7,1.129666489,18517000,1.373267074,16024611.8
AUT,1997,5910.3,1.26856433,123.1846161,3536.660237,61359.911,7.697781716,268.119701,19.39674445,22.27643091,2.06878E+11,28810,6.2,0.077183337,7971116,0.077183342,5244994.328
BGD,1997,2682.4,0.329348086,155.3992594,136.5121189,25063.945,0.204820319,233.158244,10.70886561,1.600393665,42318798538,360,101.5,2.015528584,122370403,3.721901375,27484392.51
BGR,1997,3011.4,5.021152458,404.4185273,2505.271131,53681.213,6.458225919,1042.532356,13.8618813,4.105237056,10053468883,1170,22.4,-0.527140865,8312068,-0.204228538,5672155.203
BLR,1997,2409.4,2.488602326,509.4589793,2505.602748,59519.077,5.883075714,1196.193511,16.47160225,7.267987524,14128412417,1530,16.1,-0.424126466,10117000,0.159816772,6950379
BOL,1997,1388,9.218073916,164.9749116,579.3272788,9842.228,1.261123532,359.1298922,28.57256347,17.68616473,7925733799,970,93.1,2.159279409,7804333,2.957686844,4710695.399
BRA,1997,2522,2.255509674,135.2115461,1068.571775,321199.864,1.924860463,243.5618883,36.3876627,14.67756573,8.712E+11,5050,42.7,1.525726944,166869168,2.388457492,132093633.4
CAN,1997,2584.1,1.80740125,276.5947271,7965.748453,483233.593,16.11466202,559.5494976,41.15302529,7.39369856,6.37536E+11,20690,6.6,1.057015395,29987200,1.517138906,23515962.24
CHE,1997,6578.7,2.761396183,107.9929242,3527.731941,41580.113,5.866268764,179.5815352,14.95720937,21.78024631,2.64584E+11,44530,6,0.197712239,7088000,0.116090699,5208262.4
CHL,1997,4507.4,6.365734255,147.8378682,1502.409697,57054.853,3.844656799,378.3161584,34.27465617,16.4810358,82808986192,5390,12.3,1.420202151,14840038,1.773767634,12614032.3
CHN,1997,4826.1,4.643560064,405.937173,883.9906998,3469510.048,2.820567891,1295.232355,11.82569282,14.48385763,9.52653E+11,750,38.5,1.023450024,1230075000,3.713098711,407892870
CIV,1997,1198.5,3.54288088,200.7634838,379.6820798,8173.743,0.527606248,278.9809529,17.63369226,22.59253706,11722200901,760,152.8,2.630551831,15492127,3.629846371,6543874.445
CMR,1997,1405.2,0.796049138,229.4916717,398.8434728,3215.959,0.219790816,126.4660581,15.70146559,7.767860483,9840550361,640,148.4,2.382134414,14631908,4.35306368,6897481.431
COG,1997,827.8,3.408574883,82.14118749,255.7836975,2343.213,0.810564469,260.3009053,30.74095047,6.786439092,2322716604,580,107.3,2.83209879,2890841,3.499118992,1652404.716
COL,1997,2906.7,5.214927828,108.1449282,748.9910934,64905.9,1.718221237,248.0896153,32.78973738,20.36652717,1.0666E+11,2650,29.7,1.769183723,37775054,2.220015707,26873173.42
CRI,1997,3790.7,3.181625698,90.43587219,661.9676268,4987.12,1.366984782,186.7530314,25.44561617,20.73590499,12828976090,3420,14.4,2.53069634,3648263,3.658262903,2082428.52
CZE,1997,4135.1,2.251677801,258.7042692,4178.221388,130090.492,12.62511932,781.7135487,11.50452732,15.1226337,57134856184,5650,8.4,-0.105727217,10304100,-0.266974235,7662128.76
DEU,1997,6474.9,0.592264132,147.7650798,4208.461868,900318.173,10.96999151,385.1719989,7.75484885,34.99940736,2.16059E+12,29280,6,0.193922589,82071000,0.139307636,60092386.2
DNK,1997,6207.2,1.637963924,130.5301863,3848.802283,57065.854,10.79929564,366.2526595,20.10383746,4.945361207,1.70435E+11,34670,6,0.421383803,5284220,0.44490494,4493700.688
DOM,1997,4187.5,2.146635749,164.8663103,829.213051,18239.658,2.226895888,442.757272,20.99950919,22.13277981,19593449903,2290,46,1.672538285,8190620,3.227148844,4884885.768
DZA,1997,779.8,0.539666954,143.6714545,823.0038406,88195.017,3.015944579,526.4922506,7.223349162,6.30906057,48177861891,1530,53.9,1.571853117,29242917,2.901939229,16820525.86
ECA,1997,1973.989427,1.651430957,431.7413179,2698.732149,2743439.335,6.898540337,1109.185171,16.73708574,7.333206351,8.07943E+11,1977.619835,43.9161494,0.059218306,397684031.8,0.078589267,250505546.5
ECU,1997,1884.2,3.061444169,115.7866794,675.6100409,18276.328,1.552260934,266.0279276,27.02816077,24.9405216,23647336355,1840,37.5,1.626291153,11774005,2.480267307,6923114.94
EGY,1997,6605.4,1.135375928,161.2055716,604.8021056,108202.169,1.685402856,449.2317873,20.74880138,3.9577386,78436575744,1140,58.2,1.695122699,64199588,1.601533548,27426063.99
EMU,1997,5175.485614,1.423014933,142.1045969,3638.524992,2661160.235,8.51958787,332.7371951,17.68681201,13.45103094,6.72874E+12,23420.39671,6.707641129,0.263259947,312357860,0.422620983,223459836.3
ESP,1997,2767.6,1.560711756,119.9679026,2667.638976,264460.373,6.681261697,300.4668021,23.31506932,8.519024472,5.72638E+11,15580,7.5,0.264070125,39582400,0.368957546,30106373.44
ETH,1997,1263.8,3.244805123,536.0836981,284.6080533,4275.722,0.070694429,133.159025,3.693911645,17.71104057,8890826693,150,152.8,2.863547313,60481739,4.272021301,8648888.677
FIN,1997,3410.1,1.73176679,262.2369469,6276.951692,60083.795,11.68982954,488.3748287,18.90949807,8.807857794,1.22909E+11,25790,4.7,0.289045258,5139835,0.191181951,3149690.888
FRA,1997,6889.8,1.62138954,156.1280903,4044.779026,379486.829,6.33437273,244.506192,22.11554494,12.27930623,1.42149E+12,26260,6,0.398320896,59909141,0.637778241,45087619.52
GBR,1997,6695,2.759708545,140.173001,3759.675758,554215.712,9.503509091,354.3218818,26.1296496,23.65938113,1.35903E+12,22130,7,0.257555038,58316955,0.347321651,51995397.08
GHA,1997,1321.7,1.188258392,389.8407541,393.8165526,6395.248,0.358171854,354.5559089,14.13972361,13.99536967,6884024596,390,107,2.415010565,17855250,4.305059559,7438497.15
GRC,1997,3789.4,0.724130748,121.3969275,2257.627726,84572.021,7.847454858,421.9725412,29.17909437,7.058862172,1.35887E+11,13400,9.2,0.63297238,10777000,0.767607243,6408004.2
GTM,1997,1490.1,0.474459646,148.1431449,556.7170395,7598.024,0.724897498,192.8961887,8.260046377,28.88388897,17788657194,1580,54.9,2.268397488,10481515,3.183735686,4601385.085
HND,1997,1570,2.605510347,184.1371381,530.7449594,4158.378,0.712587054,247.2255995,12.35239111,15.00979543,4663193916,720,42.9,2.235401184,5835607,3.213745815,2517480.86
HUN,1997,4785.7,9.086780974,218.2237919,2526.08594,61807.285,6.006255195,518.8690388,17.97818879,5.089675521,45723577831,4310,12.7,-0.201458924,10290486,-0.386017586,6684699.706
IDN,1997,4011.3,2.167798298,237.2601195,704.951113,278658.997,1.358891468,457.3519299,9.397375938,11.99176726,2.15749E+11,1080,61.5,1.378017243,205063468,4.789862032,78252219.39
IND,1997,2228.5,0.870576296,272.0745449,426.9680606,1043939.895,1.081323203,689.0457282,10.94142494,5.288559389,4.10915E+11,420,93.6,1.741705622,965428183.1,2.558642954,261051780.7
IRL,1997,6385.4,3.378736354,127.7750432,3248.165096,36552.656,9.948545128,391.3519619,26.20003261,0.911075531,81180205000,20000,7.3,1.007859772,3674171,1.414761765,2144981.03
IRN,1997,1859.7,0.050332995,211.3770461,1518.965703,290617.084,4.690721649,652.7539656,23.95289992,5.761952418,1.05299E+11,1730,48.4,1.857234863,61955730,3.160184892,38288641.14
ISR,1997,1967.4,1.507336481,135.8128312,2883.230295,63402.43,10.86402159,511.7432114,58.06348526,18.74277903,1.0839E+11,17180,7.8,2.498394886,5836000,2.608224818,5316596
ITA,1997,4747.6,0.310306897,109.000862,2834.217296,432302.63,7.598413711,292.2265858,18.20090238,8.590269907,1.19232E+12,21350,6.6,0.054502334,56893800,0.144067946,38130224.76
JOR,1997,1076.6,4.97969774,290.1409138,1009.499989,14418.644,3.233516813,929.3467387,22.12449298,9.411487192,7248048123,1580,31.9,3.052920503,4459121.395,3.078486143,3488816.579
JPN,1997,6061.4,0.075086705,142.0315855,4064.213409,1201778.576,9.531041676,333.0801865,47.00336503,15.6009786,4.26184E+12,38670,5.2,0.262058819,126091000,0.447301231,81757404.4
KAZ,1997,871.3,5.961400568,540.2539728,2562.567235,129580.779,8.450716612,1781.624755,7.305378206,2.519620913,22165932063,1390,47.6,-1.579965566,15333703.04,-1.437159401,8596073.924
KEN,1997,1397,0.473452965,342.62127,446.5939282,8265.418,0.285558156,219.0766418,6.677466541,11.60698828,13115729422,390,117.2,2.636592206,28944780,3.365382522,5580553.584
KOR,1997,6655.2,0.550899472,215.155675,3726.082626,423175.467,9.208675349,531.7377415,50.25177134,2.179187834,5.16283E+11,12190,6,0.937927054,45954000,1.294070906,36193370.4
LAC,1997,2712.932883,3.152947869,140.1407153,1134.171064,1230476.518,2.504088212,314.5221864,32.68788724,13.90430301,2.08467E+12,4021.891965,40.10085176,1.612770337,491387049.4,2.232061953,363670705
LIC,1997,1535.648557,1.307896896,348.8519245,312.6691905,329805.3653,0.549339433,724.3703793,9.106663429,9.960693977,1.62783E+11,267.6912309,146.3434392,2.413593766,600367178.2,3.724832664,141354776.8
LMC,1997,2188.999314,1.680262512,293.2037182,582.4835804,2447826.581,1.222969193,616.0654799,12.54105017,8.909212349,1.20407E+12,617.715167,96.93228534,1.812080534,2001543944,2.979801183,684226614.2
LMY,1997,2552.063397,2.753153086,281.5916922,893.416083,10865869.89,2.257728218,733.8699158,14.58224795,10.19944354,5.72293E+12,1165.669721,87.28675138,1.552487976,4812744866,2.768804966,1897950113
MAR,1997,833.3,0.010680208,121.3523291,337.9454435,31862.563,1.149914068,412.9209408,18.89150344,1.544916384,33414747560,1220,63,1.399139063,27708647,2.012402771,14502705.84
MEX,1997,2679,3.195625153,134.1642689,1433.742882,361595.536,3.788667647,354.5292753,34.32142747,5.017317262,4.0148E+11,3660,34.5,1.672489443,95441345,2.024841074,70550242.22
MIC,1997,2699.57304,2.789574056,280.2182081,956.0624205,10536502.45,2.5013195,734.1389935,15.26655497,10.24394395,5.55865E+12,1293.3266,73.42865238,1.430936852,4212377688,2.692638149,1756595336
MNA,1997,1847.333897,0.544219458,190.5481296,931.8985335,751419.638,2.868104731,601.4267223,20.21090657,3.544410071,3.73685E+11,1530.038265,55.43711884,1.993899393,261991701.3,2.65967106,142305883.1
MOZ,1997,821.7,1.716494434,866.4729508,390.9286261,1125.769,0.066762145,147.9748202,5.850364584,14.82179007,3751832732,180,187.1,2.701821714,16862385,5.968899943,4721467.8
MYS,1997,3023.2,5.127856302,197.3799241,2023.684963,124821.013,5.730597926,558.933334,8.150343555,17.75814807,1.00169E+11,4580,12.4,2.484043015,21781499,4.672010136,12681188.72
NGA,1997,1182.7,4.249165141,503.611385,731.3581487,40190.32,0.348666332,240.0907606,13.19680279,12.78301223,36229368992,280,199.8,2.326177683,115268715,4.127126809,46499399.63
NLD,1997,7176.1,2.854436519,150.6658452,4580.545781,178278.539,11.42298578,375.7311659,12.68462869,11.7799544,3.86534E+11,27720,6.5,0.578333409,15607000,1.659425056,11611608
NZL,1997,5874.2,3.799133993,202.5417409,4278.493944,31063.157,8.214723912,388.8808781,26.78999841,25.59694916,64924816050,16750,8.1,1.315002845,3781400,1.408657733,3231584.44
PAK,1997,2043.3,1.14722858,238.9641192,428.2761408,94711.276,0.705453089,393.6198165,16.15035585,10.29379374,62433340468,470,108,2.655805541,134255952,3.52483646,43445226.07
PAN,1997,2085.9,12.88476795,104.171321,784.1554405,5958.875,2.13792162,284.0127196,35.84712123,17.64409063,10084000000,3310,27.8,2.011720432,2787228,3.890622482,1737000.49
PER,1997,2765.5,3.612218834,78.74821127,443.4165137,27407.158,1.11106995,197.3196046,27.80178792,5.492202371,59222879292,2350,51,1.711893833,24667356,1.825497935,17380619.04
PHL,1997,2375.1,1.484011517,190.2278379,511.8493029,77403.036,1.068702239,397.181192,14.77163046,9.663935968,82344374414,1240,44.6,2.227827951,72427130,3.853880038,40414338.54
POL,1997,2854,3.123053339,258.4327042,2641.682717,351049.244,9.082774748,888.5571401,4.288429495,21.01285894,1.57154E+11,4180,12,0.082828596,38650000,0.147805862,23800670
PRT,1997,2220.7,2.040832408,111.1843367,2092.906135,53376.852,5.29059887,281.0597744,38.19847359,5.919476778,1.15473E+11,12170,8.7,0.337569799,10089000,1.60462459,5288653.8
PRY,1997,2261.7,2.657771166,206.3591262,871.0452375,4195.048,0.836558484,198.1888773,27.34200792,3.950128153,8872095650,1770,39.3,2.207795476,5014650,3.413991781,2676820.17
ROM,1997,3498,3.443302839,278.9829809,1978.369602,115987.21,5.142644764,725.1983476,8.82497118,4.640138434,35285888482,1520,30.2,-0.239139198,22554000,-0.424840288,12134052
RUS,1997,1790,1.201364411,529.51033,4086.636907,1577033.687,10.70598006,1387.186375,16.99354396,8.926184151,4.04927E+11,2660,25.2,-0.294872487,147304000,-0.294872487,108121136
SAS,1997,2228.492762,0.913391889,259.0368909,396.2004997,1175882.222,0.913116589,603.914202,11.4069289,5.995608124,5.40141E+11,417.0169476,97.30851584,1.895766609,1287767888,2.84649599,342695916.5
SAU,1997,3562.7,1.842169576,234.4132573,4690.48553,216826.043,11.39951413,569.7058911,38.68285918,31.29442578,1.64994E+11,8600,29.8,1.238788257,19020639,1.517163737,15052933.7
SDN,1997,430.4,0.838098952,305.7800719,394.8049317,5419.826,0.170790594,132.2788947,11.12245165,4.894861815,11681198236,370,116.5,2.568306866,31733750,5.500710015,10541951.75
SEN,1997,699,3.767288169,162.3446719,229.7954258,3263.63,0.370332798,261.6307806,20.61499916,24.0738761,4672258968,560,131.3,2.537793576,8812695,2.937394507,3535653.234
SLV,1997,1736.2,0.530265325,126.3894355,608.4061199,5760.857,0.986599654,204.9548308,19.93840492,0.644468115,11134716450,1810,42,0.820261259,5839103,2.411039562,3255883.833
SSA,1997,1052.978271,2.428648432,379.6180289,669.9661924,516327.1163,0.837019227,538.408627,12.07619795,11.22228867,3.52508E+11,557.0391579,163.9261587,2.623299851,616864105,4.090287651,193202734.9
SWE,1997,4718.2,4.056857252,221.0428604,5669.870863,54513.622,6.160123181,240.1556016,13.19353988,8.096213719,2.53178E+11,29780,4.4,0.072765554,8849437,0.120464104,7422907.756
SYR,1997,1273,0.551525058,248.1410716,966.5894253,52295.087,3.520022463,903.6537366,31.47790753,0.254018459,14505233970,870,25.7,2.325398794,14856464,2.892246923,7532227.248
TGO,1997,981.1,1.400974751,412.1595459,397.9526591,986.423,0.22679785,234.8945195,20.18932029,11.25665384,1498949402,360,130.2,3.286333844,4349349,5.216782795,1501395.275
THA,1997,2458,2.581163535,198.8231949,1156.919748,210064.095,3.447417697,592.4582079,10.16708605,17.04062566,1.50891E+11,2710,19.2,1.115002232,60933752,1.638906508,18657914.86
TUR,1997,2131.4,0.42405325,118.9837703,1159.549255,202887.776,3.337891379,342.5080042,26.3919019,1.88837954,1.89835E+11,3170,54.9,1.594059616,60783217,2.42103634,38378523.21
TZA,1997,1102.2,2.054755968,447.7446884,356.6138745,2882.262,0.09123262,114.5466403,5.807311557,26.86776725,7683883940,210,147.4,2.595054321,31592450,4.306122683,6703917.89
UKR,1997,2490.1,1.242263277,818.9154587,2837.781515,341196.015,6.743789911,1946.09549,12.38307704,3.413061907,50150399813,890,18.9,-0.911128913,50594105.02,-0.881291527,33918288.01
UMC,1997,3123.700043,3.097180794,275.242343,1290.474902,8088624.714,3.658630929,779.5539786,17.69875133,10.76912109,4.35457E+12,1904.892489,38.45461276,1.088327299,2210833744,2.510248748,1072368722
URY,1997,3077.6,0.527331393,91.28540726,884.6450286,5555.505,1.706140941,176.0545367,48.98731462,0.250937947,23969746851,7000,19,0.635664767,3256181.753,0.811992782,2957264.268
USA,1997,5277.6,1.278871192,217.9934778,7828.535259,5501365.412,20.17687208,561.8453992,42.50851289,14.80637359,8.2565E+12,30250,9,1.203960221,272657000,1.666448275,212726991.4
UZB,1997,1965,1.131261325,1258.658389,1895.064393,101781.252,4.30055571,2856.330656,8.958059746,2.25543897,14744603774,610,66.8,1.885238808,23667000,1.307354353,8983993.2
VEN,1997,3080.7,7.225289941,231.8477112,2401.320136,133962.844,5.834872773,563.3575787,32.40350189,53.74142151,85837385779,3370,27,2.010582235,22959000,2.672156451,20194736.4
VNM,1997,3758.3,8.270096544,324.229392,457.2024132,45283.783,0.609415586,432.1727952,9.472075944,5.481927549,26843701137,350,39.4,1.560009828,74306900,3.399746342,17120309.76
WLD,1997,2987.016696,1.610261959,214.7620318,1636.097116,24361936,4.16957567,564.3451451,17.81111307,10.75631953,3.01909E+13,5351.608011,80.00296271,1.394528168,5842785437,2.244680639,2650770444
YEM,1997,895.4,-1.996740697,112.919315,228.4782872,15474.74,0.953645105,471.3137227,7.120511584,0.520662591,6936303759,330,107.7,3.236181764,16226938,5.272912047,4024280.624
ZAF,1997,2276.7,2.560605896,360.1401561,2760.783584,371327.754,9.073136442,1183.577298,29.24364356,6.812060674,1.48814E+11,3680,67.2,2.288147026,40926063.04,3.157402771,22697594.56
ZAR,1997,801.7,-0.728142525,931.726372,295.9544061,2926.266,0.063107784,198.6765051,14.42560261,9.986147578,6090840527,110,181.4,2.344084499,46369335,3.315639677,13428559.42
ZMB,1997,1413.3,5.303826939,596.6689667,639.8594412,2390.884,0.253860006,236.7244706,10.26432027,35.98060792,3910384000,370,169.7,2.757852897,9418120,1.494446913,3407475.816
AGO,1998,701.6,17.28373592,197.7826636,519.2743486,7308.331,0.556263023,211.871013,17.4213414,12.39982661,6445192204,460,207.9,2.66904622,13138265,4.819666742,6174984.55
ARE,1998,7200,0.531252497,241.0749731,11596.11134,81495.408,29.57557493,614.8553359,28.76152651,0.306298373,48500477900,20590,13.8,5.363093622,2755497,5.209444424,2150389.859
ARG,1998,3691.7,2.438768046,151.6499941,1662.641766,137673.848,3.810023855,347.5132809,38.80651979,5.419827951,2.98948E+11,8010,20.6,1.168323675,36134642,1.481523036,32354958.45
ARM,1998,1768.3,11.66113519,292.0993798,606.0054016,3406.643,1.095700333,528.1361961,36.1414441,6.930767279,1893726437,590,37.3,-0.824324324,3109101,-1.189621534,2038948.436
AUS,1998,1986.2,1.484717163,199.3063144,5554.773876,346912.868,18.54058404,665.2395858,60.44653947,8.285978835,4.01217E+11,21890,6.5,1.046071719,18711000,1.296130832,16233663.6
AUT,1998,5694.9,2.196870895,121.0159163,3594.19332,63549.11,7.96109245,268.0487141,19.38206776,22.610499,2.12151E+11,27100,5.9,0.142225172,7982461,0.142225181,5252459.338
BGD,1998,2865.3,0.431054234,153.8615657,139.4543084,24040.852,0.19262986,212.530772,10.95345429,1.600425506,44091754148,360,96.3,1.968677125,124803351,3.646420673,28505085.37
BGR,1998,2684.7,4.113973274,370.7286426,2424.276372,50993.302,6.175766259,944.4193199,13.85704251,4.105243145,13060786261,1240,22,-0.664710885,8257000,-0.342837935,5652742.2
BLR,1998,1891.4,1.334908698,460.2450401,2465.396663,57597.569,5.72028692,1067.874279,16.6361009,7.267971021,15222014828,1550,15.4,-0.475577999,10069000,0.104975126,6957679
BOL,1998,1494.5,11.17152199,163.8178715,591.5454527,10326.272,1.295441598,358.7492462,28.83359258,17.6871235,8497499276,1000,89.2,2.116059551,7971237,2.9081429,4849700.591
BRA,1998,2581.2,3.781938579,138.4202472,1077.933111,314012.544,1.853568715,238.0216704,36.61646307,15.98953835,8.43827E+11,4870,40.2,1.511003801,169409713,2.366354928,135256714.9
CAN,1998,2782.6,3.687375519,263.7126687,7837.803848,478880.864,15.83187144,532.6830256,41.50277209,7.633011379,6.16766E+11,20310,6.4,0.865613663,30247900,1.323629731,23829295.62
